x,y,z
2.04290,-0.04814,2.24703
2.04302,-0.03558,2.24718
2.07950,-0.04850,2.24116
2.07961,-0.03585,2.24131
2.07934,-0.06116,2.24098
2.03701,-0.09811,2.24122
2.04184,-0.07322,2.24594
2.03729,-0.08559,2.24152
2.08445,-0.09938,2.24569
1.95102,-0.18207,2.24146
1.95155,-0.16981,2.24203
1.95274,-0.15760,2.24326
1.99690,-0.15940,2.24480
1.99729,-0.18433,2.24511
1.99641,-0.17180,2.24428
1.95248,-0.14528,2.24304
1.95501,-0.13316,2.24561
1.95327,-0.12075,2.24389
1.99745,-0.12212,2.24545
1.99993,-0.10982,2.24792
2.04316,-0.13613,2.24704
2.04211,-0.12349,2.24606
2.03670,-0.11063,2.24089
2.08337,-0.13741,2.24457
1.78261,-0.02156,2.24154
1.78331,0.00196,2.24237
1.78264,-0.00980,2.24160
1.83634,0.00199,2.24592
1.83840,-0.00995,2.24809
1.83837,-0.02190,2.24802
1.78387,0.02550,2.24306
1.78529,0.01374,2.24458
1.78510,0.03729,2.24445
1.83816,0.03782,2.24797
1.83827,0.02587,2.24806
1.83835,0.01393,2.24811
1.87341,0.02608,2.24571
1.87349,0.01404,2.24576
1.87330,0.03812,2.24562
1.91037,0.03844,2.24245
1.91126,0.01417,2.24330
1.91048,0.02630,2.24254
1.86936,-0.02202,2.24133
1.87008,0.00200,2.24215
1.87009,-0.01002,2.24212
1.91131,-0.01012,2.24328
1.91130,0.00202,2.24331
1.91337,-0.02229,2.24536
1.78612,0.06088,2.24564
1.78630,0.04910,2.24580
1.78835,0.08457,2.24816
1.78860,0.07277,2.24840
1.83326,0.08538,2.24287
1.83351,0.07347,2.24311
1.83373,0.06156,2.24331
1.83596,0.04970,2.24566
1.78807,0.09637,2.24789
1.78471,0.11978,2.24426
1.78506,0.10800,2.24462
1.83297,0.12115,2.24266
1.83333,0.10924,2.24301
1.83365,0.09733,2.24333
1.87081,0.09822,2.24318
1.87041,0.08617,2.24274
1.87217,0.12239,2.24469
1.87047,0.11024,2.24287
1.87089,0.06212,2.24317
1.87315,0.05015,2.24550
1.87067,0.07415,2.24297
1.90980,0.07484,2.24197
1.95875,0.05128,2.24990
1.95691,0.07584,2.24812
1.99902,0.07662,2.24755
1.99660,0.05170,2.24510
1.99926,0.06420,2.24774
1.95664,0.08814,2.24789
1.95422,0.10032,2.24548
1.95247,0.11252,2.24376
1.94716,0.12448,2.23845
1.99665,0.11380,2.24532
2.03983,0.08989,2.24446
2.04311,0.10260,2.24765
2.04419,0.11524,2.24872
2.08442,0.11632,2.24626
1.95136,-0.02248,2.24226
1.95140,-0.01022,2.24233
1.95280,0.00204,2.24378
1.99416,-0.01033,2.24252
1.99344,0.00206,2.24185
1.99413,-0.02272,2.24245
1.95558,0.01433,2.24661
1.95550,0.02662,2.24656
1.99534,0.03927,2.24381
2.12607,-0.02348,2.24367
2.12611,-0.01067,2.24374
2.12757,0.00213,2.24513
2.18897,-0.01085,2.24838
2.18897,0.00217,2.24841
2.18002,-0.02378,2.24028
2.12753,0.01495,2.24513
2.12744,0.02776,2.24508
2.12732,0.04058,2.24500
2.18958,0.02822,2.24903
2.18870,0.04123,2.24828
2.18967,0.01519,2.24907
2.23681,0.01537,2.24795
2.23672,0.02854,2.24791
2.23808,0.04174,2.24915
2.28112,0.02883,2.24483
2.28704,0.04225,2.24998
2.28121,0.01552,2.24487
2.22781,-0.02406,2.23992
2.23086,-0.01095,2.24263
2.23385,0.00219,2.24531
2.28273,-0.02442,2.24608
2.12715,0.05339,2.24488
2.12914,0.06627,2.24676
2.12889,0.07909,2.24656
2.18757,0.06724,2.24733
2.18583,0.08020,2.24580
2.18482,0.05416,2.24481
2.13007,0.09198,2.24768
2.12607,0.10463,2.24402
2.12789,0.11756,2.24574
2.18668,0.10627,2.24663
2.18630,0.11928,2.24632
2.18702,0.09326,2.24690
2.23787,0.09448,2.24910
2.23753,0.10766,2.24883
2.23713,0.12084,2.24852
2.28606,0.09561,2.24927
2.33335,0.05617,2.24539
2.33312,0.06965,2.24523
2.33285,0.08313,2.24504
2.37949,0.07042,2.24342
2.37998,0.08407,2.24387
2.37972,0.05679,2.24358
2.33865,0.09686,2.24996
2.33635,0.12380,2.24809
2.33828,0.11037,2.24969
2.33759,-0.02476,2.24875
2.33305,0.00224,2.24499
2.33763,-0.01126,2.24883
2.37706,-0.02496,2.24117
2.12829,-0.17753,2.24530
2.12882,-0.16471,2.24583
2.12931,-0.15189,2.24632
2.18275,-0.16678,2.24235
2.18325,-0.15380,2.24284
2.18295,-0.17982,2.24250
2.12902,-0.13902,2.24609
2.12576,-0.12598,2.24311
2.12540,-0.11313,2.24280
2.18339,-0.12778,2.24303
2.18377,-0.11479,2.24341
2.18297,-0.14077,2.24262
2.23152,-0.14247,2.24287
2.23045,-0.12924,2.24196
2.23083,-0.11610,2.24233
2.27894,-0.11749,2.24256
2.12572,-0.10033,2.24314
2.12674,-0.08756,2.24411
2.12625,-0.07472,2.24370
2.18513,-0.08884,2.24471
2.18538,-0.07584,2.24497
2.18484,-0.10184,2.24441
2.12645,-0.06192,2.24392
2.12587,-0.04909,2.24342
2.12599,-0.03629,2.24357
2.18262,-0.06276,2.24252
2.33486,-0.10570,2.24624
2.33518,-0.09221,2.24654
2.33392,-0.07867,2.24551
2.38567,-0.07971,2.24815
2.39747,0.06898,2.12072
2.39770,0.05563,2.12087
2.40065,0.06846,2.07939
2.39798,0.08162,2.07741
2.39848,0.05516,2.07773
2.40055,0.00222,2.12292
2.39658,-0.01112,2.11984
2.40050,-0.02450,2.12282
2.40223,-0.07803,2.12402
2.39958,-0.09131,2.12194
2.39926,-0.10467,2.12166
1.78710,-0.48631,2.24509
1.78567,-0.49809,2.24349
1.79048,-0.47504,2.24884
1.83183,-0.46644,2.23972
1.83246,-0.47885,2.24036
1.83506,-0.49181,2.24311
1.78715,-0.43783,2.24529
1.78308,-0.42479,2.24085
1.83106,-0.42962,2.23901
1.82978,-0.44151,2.23761
1.82847,-0.45339,2.23617
1.87076,-0.44647,2.24156
1.87010,-0.45865,2.24083
1.87003,-0.43398,2.24082
1.91168,-0.43865,2.24243
1.91298,-0.42651,2.24380
1.91448,-0.45175,2.24527
1.87546,-0.48473,2.24637
1.87603,-0.49730,2.24694
1.87008,-0.47099,2.24077
1.91780,-0.49009,2.24857
1.78429,-0.41303,2.24222
1.78547,-0.40126,2.24355
1.78195,-0.38849,2.23972
1.83469,-0.39391,2.24300
1.83352,-0.40582,2.24171
1.83231,-0.41773,2.24038
1.78439,-0.37701,2.24244
1.78413,-0.36497,2.24219
1.78516,-0.35320,2.24336
1.83632,-0.34569,2.24488
1.83597,-0.35774,2.24447
1.83558,-0.36980,2.24402
1.83515,-0.38185,2.24353
1.87191,-0.37302,2.24298
1.87268,-0.34870,2.24386
1.87300,-0.36099,2.24416
1.90892,-0.35146,2.23985
1.91297,-0.37691,2.24393
1.91131,-0.36423,2.24227
1.86912,-0.40921,2.23994
1.86925,-0.42151,2.24005
1.91286,-0.41406,2.24372
1.95261,-0.40548,2.24243
1.95206,-0.41788,2.24184
1.95312,-0.39307,2.24298
1.99005,-0.39611,2.23738
1.99124,-0.38375,2.23859
1.99163,-0.40904,2.23891
1.95150,-0.38026,2.24138
1.95193,-0.36787,2.24185
1.95303,-0.35560,2.24299
1.99493,-0.35924,2.24229
1.99742,-0.34709,2.24479
1.99381,-0.37163,2.24116
2.03540,-0.37527,2.23889
2.03297,-0.36213,2.23658
2.03264,-0.34939,2.23630
1.95280,-0.49355,2.24237
1.95428,-0.48128,2.24390
1.95573,-0.46900,2.24538
1.99894,-0.47409,2.24593
2.00038,-0.46167,2.24737
1.95644,-0.45655,2.24613
1.95293,-0.44317,2.24264
1.95077,-0.43014,2.24051
1.99826,-0.44846,2.24532
1.75105,-0.32698,2.24811
1.78313,-0.32892,2.24119
1.78216,-0.34067,2.24009
1.78495,-0.30539,2.24327
1.78406,-0.31715,2.24225
1.82902,-0.30820,2.23718
1.83217,-0.32078,2.24051
1.83460,-0.33328,2.24308
1.78582,-0.29361,2.24425
1.75053,-0.27955,2.24767
1.78476,-0.26965,2.24316
1.78397,-0.28142,2.24225
1.83156,-0.27253,2.24001
1.83007,-0.28432,2.23838
1.82990,-0.29632,2.23816
1.86915,-0.28723,2.24034
1.86760,-0.29913,2.23868
1.86999,-0.27522,2.24124
1.91318,-0.27840,2.24444
1.91122,-0.26587,2.24245
1.87370,-0.33667,2.24496
1.86739,-0.31123,2.23841
1.86919,-0.32370,2.24027
1.91053,-0.31483,2.24160
1.78149,-0.25731,2.23961
1.78290,-0.23380,2.24123
1.78221,-0.24555,2.24044
1.83106,-0.23648,2.23958
1.83240,-0.24864,2.24097
1.83234,-0.26064,2.24087
1.78887,-0.21082,2.24785
1.78624,-0.22237,2.24493
1.83421,-0.18894,2.24309
1.83092,-0.20056,2.23953
1.87015,-0.21470,2.24159
1.87064,-0.19060,2.24218
1.86801,-0.20239,2.23938
1.91409,-0.21727,2.24554
1.95341,-0.25636,2.24365
1.95416,-0.24408,2.24444
1.95488,-0.23181,2.24520
2.00115,-0.23468,2.24877
1.99965,-0.25953,2.24722
2.00042,-0.24711,2.24802
1.95063,-0.21898,2.24097
1.95057,-0.20665,2.24093
1.95046,-0.19432,2.24086
2.00098,-0.19715,2.24871
1.95409,-0.34333,2.24409
1.95511,-0.33105,2.24515
1.99847,-0.33468,2.24585
2.12602,-0.33216,2.24278
2.18702,-0.31111,2.24581
2.18495,-0.33711,2.24388
2.18896,-0.32454,2.24752
2.13001,-0.26798,2.24665
2.18817,-0.28499,2.24692
2.18906,-0.27197,2.24775
2.18725,-0.29800,2.24605
2.23200,-0.30108,2.24287
2.23294,-0.28793,2.24374
2.23385,-0.27479,2.24457
2.28415,-0.27832,2.24664
2.28323,-0.29164,2.24580
2.13083,-0.25515,2.24744
2.13160,-0.24231,2.24819
2.13088,-0.22932,2.24756
2.18034,-0.24477,2.23997
2.18109,-0.23181,2.24068
2.18324,-0.25817,2.24255
2.12718,-0.21604,2.24418
2.12710,-0.20316,2.24414
2.12772,-0.19035,2.24474
2.18106,-0.21876,2.24069
2.33151,-0.25421,2.24301
2.33231,-0.24074,2.24373
2.33384,-0.22734,2.24505
2.38698,-0.25799,2.24878
2.12717,-0.48905,2.24342
2.12798,-0.47608,2.24420
2.12946,-0.46326,2.24561
2.18531,-0.46948,2.24384
2.18514,-0.49611,2.24362
2.18671,-0.48312,2.24507
2.12578,-0.43627,2.24227
2.12568,-0.42318,2.24222
2.18816,-0.43018,2.24652
2.12773,-0.41051,2.24415
2.12828,-0.39756,2.24469
2.12733,-0.38435,2.24385
2.18252,-0.38942,2.24155
2.39745,-0.23849,2.11993
2.39741,-0.25192,2.11986
1.00258,0.15999,2.25075
1.00223,0.16987,2.25012
1.14694,0.16478,2.25111
1.14654,0.17496,2.25048
1.14731,0.15461,2.25170
1.27926,0.23312,2.25430
1.27806,0.25407,2.25254
1.27867,0.24360,2.25344
1.28116,0.17000,2.25698
1.28196,0.14900,2.25812
1.28157,0.15950,2.25757
1.08305,0.31479,2.25012
1.08373,0.30475,2.25129
1.03004,0.33198,2.25220
1.02999,0.35230,2.25221
1.02933,0.34191,2.25091
1.00274,0.36051,2.25195
1.00199,0.37039,2.25054
1.02894,0.37233,2.25030
1.02924,0.36223,2.25084
1.02934,0.41341,2.25125
1.00201,0.42133,2.25079
1.00204,0.43158,2.25089
1.03080,0.43458,2.25408
1.03123,0.42444,2.25486
1.08331,0.42829,2.25104
1.21224,0.39783,2.25323
1.21234,0.40850,2.25342
1.21245,0.42985,2.25368
1.21189,0.41900,2.25274
1.30791,0.42771,2.25113
1.33668,0.43033,2.25002
1.36794,0.43347,2.25049
1.36902,0.42278,2.25201
1.33765,0.36523,2.25121
1.21109,0.35513,2.25122
1.33688,0.35418,2.25004
1.30824,0.29839,2.25117
1.30781,0.31972,2.25060
1.30859,0.30918,2.25173
1.46500,0.29813,2.25031
1.46513,0.32034,2.25056
1.43200,0.42873,2.25048
1.56511,0.43082,2.25014
1.66949,0.40656,2.25100
1.43277,0.26302,2.25096
1.43206,0.27386,2.25003
1.43345,0.25218,2.25186
1.60002,0.13738,2.25120
1.59916,0.15993,2.25022
1.59961,0.14866,2.25073
1.00160,0.44165,2.25008
1.02894,0.45446,2.25067
1.02988,0.44452,2.25239
1.08329,0.45955,2.25114
1.08380,0.44931,2.25201
1.08333,0.43870,2.25112
1.00210,0.50378,2.25132
1.00240,0.51433,2.25195
1.08281,0.51182,2.25049
1.05490,0.48797,2.25023
1.14587,0.44431,2.25040
1.02912,0.52736,2.25131
1.08264,0.52230,2.25023
1.00302,0.58804,2.25347
1.18102,0.55477,2.25023
1.14583,0.54000,2.25071
1.14555,0.52916,2.25019
1.27584,0.53332,2.25017
1.27580,0.57742,2.25026
1.27718,0.56695,2.25234
1.33782,0.54113,2.25208
1.33700,0.55196,2.25093
1.21039,0.45049,2.25044
1.21143,0.44018,2.25208
1.27670,0.46808,2.25124
1.30765,0.49320,2.25098
1.30885,0.48265,2.25274
1.36742,0.51088,2.25003
1.30738,0.44932,2.25043
1.30730,0.47114,2.25038
1.33721,0.46341,2.25091
1.33781,0.44164,2.25171
1.33669,0.45225,2.25011
1.00181,0.59792,2.25118
1.02920,0.61195,2.25182
1.05482,0.61480,2.25061
1.05473,0.60405,2.25039
1.08235,0.60737,2.25006
1.08270,0.59682,2.25065
1.02888,0.63314,2.25130
1.14610,0.61579,2.25147
1.18089,0.60913,2.25022
1.00249,0.67306,2.25282
1.00331,0.68438,2.25446
1.02840,0.67590,2.25059
1.00192,0.69427,2.25180
1.02858,0.70861,2.25107
1.05517,0.70160,2.25162
1.08413,0.70629,2.25367
1.08424,0.69536,2.25382
1.08479,0.68473,2.25476
1.08579,0.67438,2.25651
1.00266,0.73834,2.25344
1.00116,0.74823,2.25056
1.02809,0.74113,2.25029
1.05459,0.71218,2.25060
1.08245,0.72727,2.25073
1.08260,0.71634,2.25096
1.14502,0.73662,2.25011
1.14730,0.71567,2.25391
1.14617,0.72615,2.25203
1.14511,0.69213,2.25010
1.14598,0.70374,2.25162
1.18079,0.70865,2.25043
1.18240,0.69840,2.25305
1.21072,0.70238,2.25194
1.25026,0.69851,2.25738
1.24911,0.70922,2.25561
1.27643,0.67844,2.25160
1.21043,0.72475,2.25155
1.24741,0.71963,2.25299
1.24620,0.73032,2.25115
1.21292,0.62550,2.25518
1.21334,0.61465,2.25582
1.27573,0.61072,2.25029
1.27561,0.59953,2.25005
1.21148,0.64693,2.25295
1.21145,0.63582,2.25285
1.20996,0.65725,2.25054
1.27595,0.66690,2.25081
1.27649,0.65590,2.25161
1.33663,0.65321,2.25074
1.33662,0.66460,2.25077
1.36823,0.66961,2.25174
1.33715,0.64209,2.25146
1.36824,0.64668,2.25167
1.36820,0.63524,2.25157
1.33921,0.62035,2.25439
1.33765,0.63097,2.25215
1.36757,0.62356,2.25063
1.33910,0.60899,2.25419
1.36858,0.61263,2.25204
1.36900,0.60146,2.25260
1.40150,0.62899,2.25331
1.40310,0.61821,2.25551
1.46457,0.60294,2.25076
1.39987,0.63976,2.25107
1.43138,0.66749,2.25044
1.46435,0.66098,2.25066
1.46493,0.64955,2.25138
1.46431,0.63763,2.25052
1.49755,0.64257,2.25026
1.49816,0.65457,2.25110
1.49845,0.60786,2.25132
1.49866,0.63131,2.25168
1.53058,0.62411,2.25067
1.53091,0.60075,2.25102
1.63452,0.62776,2.25074
1.63398,0.63960,2.25012
1.66857,0.63291,2.25061
1.67052,0.64580,2.25295
1.66866,0.65728,2.25080
1.71462,0.63994,2.25020
1.39970,0.46997,2.25025
1.39976,0.45884,2.25028
1.39962,0.48110,2.25017
1.43183,0.48474,2.25044
1.49778,0.49221,2.25006
1.53516,0.50909,2.25617
1.39965,0.54852,2.25043
1.40047,0.53754,2.25155
1.39992,0.55993,2.25086
1.46429,0.55677,2.25022
1.50024,0.57366,2.25355
1.49869,0.58468,2.25156
1.53193,0.58942,2.25229
1.49784,0.52662,2.25026
1.49851,0.54989,2.25121
1.53087,0.54242,2.25078
1.53376,0.52021,2.25441
1.53293,0.53152,2.25339
1.56782,0.53602,2.25387
1.56633,0.54722,2.25203
1.59844,0.55118,2.25057
1.59872,0.53949,2.25088
1.56481,0.55840,2.25016
1.71513,0.57905,2.25059
1.71535,0.59130,2.25089
1.66993,0.53701,2.25191
1.66837,0.54848,2.25013
1.56599,0.50045,2.25146
1.66848,0.51270,2.25014
1.71594,0.47078,2.25120
1.79006,0.45502,2.25114
1.84101,0.51025,2.25241
1.87650,0.43987,2.25015
1.83946,0.52221,2.25078
1.75110,0.55972,2.25084
1.75100,0.58416,2.25080
1.78885,0.58949,2.25021
1.83889,0.57178,2.25032
1.87681,0.56462,2.25084
1.87601,0.58957,2.25006
1.87778,0.57750,2.25189
1.91739,0.55764,2.25116
1.87851,0.55256,2.25259
1.87679,0.53952,2.25074
1.91635,0.54469,2.25005
1.96099,0.55120,2.25357
1.95926,0.56352,2.25187
2.04529,0.57546,2.25106
2.04838,0.58943,2.25408
2.08810,0.55516,2.25094
2.08773,0.56825,2.25063
2.04448,0.52311,2.25014
2.08729,0.52865,2.25010
2.00071,0.46629,2.25030
2.00075,0.45354,2.25031
2.08808,0.46344,2.25067
2.08800,0.47647,2.25063
2.08954,0.45073,2.25202
1.78935,0.62688,2.25087
1.79119,0.61506,2.25285
1.75109,0.65820,2.25112
1.83855,0.64696,2.25018
1.92013,0.66075,2.25427
1.92010,0.64787,2.25420
1.91600,0.68514,2.25009
1.91809,0.67295,2.25220
1.95898,0.62778,2.25176
1.95913,0.66673,2.25203
1.96118,0.65441,2.25406
2.00143,0.66050,2.25156
2.00279,0.64783,2.25286
2.04487,0.66750,2.25091
2.08747,0.66112,2.25064
2.09162,0.63568,2.25448
2.08956,0.64841,2.25258
2.04719,0.60223,2.25298
2.04527,0.61481,2.25115
2.08794,0.62128,2.25098
2.08920,0.60836,2.25213
2.13313,0.62837,2.25198
2.13323,0.64185,2.25211
2.13973,0.67086,2.25820
2.13400,0.65557,2.25286
2.13755,0.68375,2.25621
2.13532,0.69662,2.25419
2.13210,0.44217,2.25052
2.19021,0.46189,2.25076
2.19170,0.44885,2.25207
2.19002,0.48858,2.25067
2.28970,0.51470,2.25352
2.29065,0.50117,2.25431
2.29230,0.48780,2.25570
2.24155,0.44100,2.25327
2.24081,0.45435,2.25265
2.23928,0.46754,2.25134
2.28724,0.45940,2.25125
2.29241,0.47411,2.25576
2.28800,0.44590,2.25188
2.19059,0.54241,2.25132
2.23792,0.52142,2.25028
2.28647,0.52771,2.25077
2.33939,0.53468,2.25174
2.33815,0.52050,2.25066
2.33757,0.54820,2.25023
2.38695,0.54081,2.25082
2.34409,0.45239,2.25549
2.34030,0.43786,2.25225
2.34254,0.46593,2.25421
2.38641,0.47054,2.25020
2.38723,0.45672,2.25083
2.38647,0.44262,2.25017
2.33931,0.49299,2.25156
2.34095,0.47946,2.25291
2.33762,0.50650,2.25017
2.38693,0.49864,2.25069
2.38860,0.48496,2.25204
1.79136,0.23894,2.25192
1.79139,0.22704,2.25192
1.79062,0.25076,2.25115
1.79038,0.27458,2.25096
1.78985,0.26257,2.25034
1.79088,0.28660,2.25154
1.87706,0.41528,2.25067
1.87646,0.42750,2.25007
1.95801,0.41100,2.25018
1.95810,0.42360,2.25030
2.00234,0.30186,2.25144
2.00207,0.31441,2.25122
2.00327,0.28941,2.25233
2.04558,0.35600,2.25074
2.13204,0.33756,2.25018
2.13238,0.35064,2.25053
2.19212,0.35596,2.25220
2.24440,0.33403,2.25549
2.24327,0.34724,2.25453
2.28834,0.32386,2.25184
2.28723,0.33720,2.25092
2.23952,0.31996,2.25116
2.28763,0.28331,2.25113
2.28666,0.29666,2.25032
2.18969,0.38203,2.25008
2.19093,0.36900,2.25116
2.13206,0.42903,2.25045
2.24053,0.40043,2.25226
2.23918,0.41363,2.25111
2.24002,0.42723,2.25188
2.28790,0.41864,2.25171
2.28947,0.43255,2.25311
2.28927,0.40529,2.25287
2.24209,0.36045,2.25353
2.24310,0.37402,2.25446
2.24184,0.38723,2.25338
2.28638,0.36412,2.25026
2.29190,0.37856,2.25506
2.34333,0.36956,2.25463
2.34074,0.39662,2.25251
2.33978,0.38273,2.25167
2.34089,0.41041,2.25268
2.33948,0.42393,2.25152
2.38972,0.31817,2.25254
2.38695,0.30400,2.25021
2.38797,0.29032,2.25102
2.34455,0.35602,2.25563
2.34573,0.34247,2.25659
2.38822,0.34564,2.25137
2.38938,0.33196,2.25229
2.19042,0.18483,2.25021
2.24211,0.20057,2.25312
2.28954,0.20288,2.25256
2.29020,0.18952,2.25310
2.28856,0.17599,2.25164
2.13361,0.24692,2.25138
2.13351,0.25986,2.25132
2.13264,0.27271,2.25055
2.19040,0.26346,2.25040
2.28728,0.24293,2.25071
2.28643,0.25628,2.25002
2.28656,0.21602,2.25002
2.39158,0.23557,2.25386
2.38929,0.22159,2.25193
2.39003,0.20791,2.25250
2.39074,0.24927,2.25320
2.38888,0.12548,2.25134
1.00213,0.13017,2.24975
1.00001,0.13979,2.24569
1.02602,0.14041,2.24383
1.02632,0.13051,2.24434
1.02537,0.16020,2.24269
1.02571,0.15031,2.24328
1.05189,0.15110,2.24329
1.05441,0.16147,2.24796
1.07783,0.16175,2.24013
1.07818,0.15176,2.24072
1.08222,0.13218,2.24788
1.04823,0.13068,2.23646
1.04793,0.14060,2.23595
1.07851,0.14177,2.24127
1.00186,0.17975,2.24945
1.02371,0.17983,2.23963
1.02455,0.17002,2.24118
1.00147,0.18962,2.24874
1.00107,0.19949,2.24800
1.02331,0.18970,2.23893
1.02290,0.19957,2.23819
1.08204,0.20274,2.24784
1.08054,0.19237,2.24510
1.04802,0.19045,2.23633
1.04760,0.20036,2.23559
1.05404,0.17144,2.24733
1.05366,0.18141,2.24666
1.07901,0.18204,2.24233
1.07892,0.17197,2.24212
1.11518,0.17346,2.24514
1.11577,0.18371,2.24620
1.11733,0.19413,2.24896
1.14360,0.18473,2.24552
1.17823,0.19630,2.24424
1.17868,0.18608,2.24494
1.14063,0.19446,2.24053
1.18066,0.17608,2.24816
1.17951,0.16563,2.24623
1.11460,0.13287,2.24396
1.11428,0.14294,2.24345
1.11493,0.15315,2.24463
1.11507,0.16331,2.24490
1.17989,0.15540,2.24682
1.18025,0.14517,2.24737
1.14444,0.13384,2.24675
1.14462,0.14406,2.24709
1.18058,0.13493,2.24788
1.00155,0.20953,2.24898
1.00110,0.21940,2.24816
1.02526,0.21000,2.24269
1.02481,0.21989,2.24187
1.00064,0.22927,2.24730
1.00015,0.23913,2.24640
1.02616,0.24018,2.24451
1.02479,0.22987,2.24189
1.05332,0.23159,2.24625
1.05281,0.24155,2.24536
1.07915,0.23250,2.24277
1.07964,0.22249,2.24363
1.08013,0.21249,2.24445
1.04715,0.21027,2.23481
1.04763,0.22037,2.23575
1.00101,0.24932,2.24811
1.00049,0.25918,2.24714
1.02603,0.26020,2.24436
1.02564,0.25008,2.24357
1.02582,0.28024,2.24404
1.02547,0.27010,2.24334
1.05116,0.27140,2.24244
1.08225,0.27377,2.24851
1.08090,0.26328,2.24605
1.05323,0.25173,2.24617
1.05268,0.26169,2.24519
1.08098,0.25315,2.24615
1.08153,0.24313,2.24709
1.11386,0.24439,2.24313
1.11380,0.25457,2.24306
1.11371,0.26476,2.24295
1.11360,0.27495,2.24280
1.13935,0.27602,2.23868
1.13997,0.26590,2.23969
1.17483,0.27814,2.23895
1.17546,0.26795,2.23995
1.14366,0.24618,2.24587
1.14157,0.25600,2.24237
1.17607,0.25775,2.24092
1.17666,0.24755,2.24186
1.11688,0.20423,2.24821
1.11640,0.21433,2.24743
1.13969,0.21470,2.23901
1.14017,0.20458,2.23979
1.11492,0.22423,2.24489
1.11440,0.23431,2.24403
1.14474,0.22587,2.24763
1.14421,0.23603,2.24677
1.17671,0.23724,2.24190
1.17674,0.22694,2.24190
1.20942,0.20827,2.24796
1.20891,0.21857,2.24718
1.20785,0.22877,2.24552
1.20730,0.23906,2.24466
1.24235,0.23032,2.24325
1.24070,0.24047,2.24072
1.24395,0.20968,2.24569
1.24343,0.22005,2.24491
1.27383,0.22162,2.24595
1.27109,0.21065,2.24172
1.20776,0.24955,2.24546
1.21031,0.26049,2.24959
1.20968,0.27080,2.24862
1.20902,0.28110,2.24761
1.24259,0.27228,2.24379
1.27350,0.27433,2.24564
1.27525,0.26411,2.24828
1.24011,0.25081,2.23983
1.24056,0.26137,2.24058
1.30437,0.25492,2.24522
1.30499,0.24441,2.24612
1.30415,0.27615,2.24497
1.30482,0.26564,2.24594
1.33475,0.26751,2.24662
1.33462,0.27820,2.24647
1.36422,0.27991,2.24465
1.36379,0.26904,2.24399
1.30283,0.21223,2.24277
1.30670,0.23408,2.24863
1.30616,0.22337,2.24779
1.33443,0.22466,2.24601
1.33385,0.23524,2.24519
1.36691,0.22650,2.24830
1.36175,0.23640,2.24096
1.21053,0.12554,2.24944
1.20863,0.13568,2.24642
1.20829,0.14597,2.24591
1.20792,0.15626,2.24536
1.24281,0.14696,2.24367
1.23975,0.15699,2.23892
1.24672,0.12655,2.24970
1.24370,0.13665,2.24502
1.27412,0.13763,2.24609
1.27446,0.12719,2.24657
1.20911,0.16676,2.24731
1.20870,0.17705,2.24668
1.21036,0.18766,2.24941
1.20990,0.19797,2.24870
1.24331,0.18869,2.24461
1.24445,0.19931,2.24643
1.27160,0.20023,2.24246
1.27208,0.18980,2.24316
1.30088,0.16972,2.23970
1.29932,0.18005,2.23742
1.29886,0.19051,2.23676
1.29836,0.20098,2.23606
1.30594,0.13867,2.24715
1.30628,0.12814,2.24762
1.02646,0.30055,2.24533
1.02708,0.29064,2.24646
1.00074,0.30937,2.24784
1.00009,0.31923,2.24663
1.02721,0.31086,2.24679
1.05215,0.30200,2.24440
1.05150,0.31195,2.24323
1.08197,0.29407,2.24809
1.08260,0.28404,2.24919
1.05056,0.28135,2.24139
1.05090,0.29153,2.24204
1.02840,0.32133,2.24908
1.05365,0.34310,2.24732
1.05338,0.35322,2.24687
1.08014,0.35490,2.24506
1.08090,0.34488,2.24638
1.05271,0.32245,2.24551
1.05248,0.33255,2.24513
1.08164,0.33486,2.24767
1.08236,0.32483,2.24891
1.11370,0.32623,2.24319
1.11297,0.33630,2.24194
1.14045,0.32777,2.24074
1.11221,0.34637,2.24066
1.11192,0.35658,2.24020
1.14042,0.34845,2.24078
1.17793,0.35171,2.24436
1.17309,0.33991,2.23633
1.14120,0.33832,2.24206
1.17387,0.32973,2.23757
1.11397,0.28527,2.24347
1.11332,0.29534,2.24239
1.13972,0.28637,2.23934
1.11512,0.30607,2.24556
1.11491,0.31629,2.24525
1.14189,0.30751,2.24311
1.14118,0.31764,2.24195
1.17462,0.31954,2.23877
1.17586,0.30948,2.24078
1.00043,0.39013,2.24761
1.02734,0.39217,2.24737
1.02815,0.38225,2.24886
1.05197,0.38341,2.24439
1.05302,0.39404,2.24638
1.07880,0.39557,2.24282
1.07965,0.38557,2.24430
1.05261,0.36318,2.24550
1.05277,0.37345,2.24583
1.07951,0.37523,2.24402
1.08032,0.36522,2.24542
1.02789,0.40260,2.24846
1.05182,0.42444,2.24429
1.05278,0.43514,2.24611
1.05311,0.40435,2.24659
1.05271,0.41449,2.24589
1.08135,0.41717,2.24749
1.07841,0.40574,2.24217
1.11397,0.39863,2.24394
1.11308,0.40871,2.24242
1.14028,0.41080,2.24078
1.11514,0.43030,2.24609
1.11216,0.41878,2.24087
1.13934,0.42092,2.23923
1.14486,0.43341,2.24866
1.17681,0.43542,2.24281
1.17729,0.42503,2.24357
1.11505,0.36789,2.24569
1.11570,0.37846,2.24686
1.11484,0.38855,2.24542
